Anúncio,Ano,Edição,Página,Coluna(s) ocupadas,Número de Colunas,Orientação,Orientação (Original),# Linhas,Tamanho,Observação
tonico_oriental_cabello,1880,2,4,1,1,↥,↥,,,
pilulas_vegeates_assucaradas_bristol,1880,6,4,5,1,↥,↥,,,
novo_depurativo_extracto_salsaparrilha_caroba_2colunas_comemblema,1880,6,3,"4,5",2,↥,↥,,,
oleo_figado_bacalhau,1880,8,4,5,1,↥,↥,,,
novo_depurativo_extracto_salsaparrilha_caroba_2colunas_comemblema,1880,8,4,"3,4",2,↥,↥,,,
agua_florida_murray,1880,10,4,2,1,↥,↥,,,
novo_depurativo_extracto_salsaparrilha_caroba_2colunas_comemblema,1880,12,4,"1,2",2,↥,↥,,,
pilulas_vegeates_assucaradas_bristol,1880,12,4,2,1,↥,↥,,,
novo_depurativo_extracto_salsaparrilha_caroba_2colunas_comemblema,1880,14,4,"1,2",2,↥,↥,,,
oleo_figado_bacalhau,1880,14,4,2,1,↥,↥,,,
novo_depurativo_extracto_salsaparrilha_caroba_2colunas_comemblema,1880,18,4,"2,3",2,↥,↥,,,
salsaparrilha_bristol,1880,18,4,2,1,↥,↥,,,
agua_alcalina_vidago,1880,20,3,3,1,↥,↥,,,
novo_depurativo_extracto_salsaparrilha_caroba_2colunas_comemblema,1880,20,4,"2,3",2,↥,↥,,,
peitoral_anacahuita,1880,20,4,2,1,↥,↥,,,
pilulas_vegeates_assucaradas_bristol,1880,20,4,2,1,↥,↥,,,
novo_depurativo_extracto_salsaparrilha_caroba_2colunas_comemblema,1880,22,4,"1,2",2,↥,↥,,,
tonico_oriental_cabello,1880,22,4,3,1,↥,↥,,,
agua_alcalina_vidago,1880,24,4,3,1,↥,↥,,,
salsaparrilha_bristol,1880,24,4,3,1,↥,↥,,,
agua_alcalina_vidago,1880,26,4,1,1,↥,↥,,,
peitoral_anacahuita,1880,26,4,1,1,↥,↥,,,
agua_alcalina_vidago,1880,28,3,4,1,↥,↥,,,
tonico_oriental_cabello,1880,28,4,4,1,↥,↥,,,
salsaparrilha_bristol,1880,30,4,3,1,↥,↥,,,
peitoral_anacahuita,1880,32,4,1,1,↥,↥,,,
agua_alcalina_vidago,1880,32,4,5,1,↥,↥,,,
tonico_oriental_cabello,1880,34,4,1,1,↥,↥,,,
salsaparrilha_bristol,1880,36,4,2,1,↥,↥,,,
peitoral_anacahuita,1880,38,4,1,1,↥,↥,,,
tonico_oriental_cabello,1880,40,4,4,1,↥,↥,,,
salsaparrilha_bristol,1880,42,4,5,1,↥,↥,,,
peitoral_anacahuita,1880,44,4,1,1,↥,↥,,,
salsaparrilha_carroba_maranhao,1880,46,3,3,1,↥,↥,,,
tonico_oriental_cabello,1880,46,4,2,1,↥,↥,,,
novo_depurativo_extracto_salsaparrilha_caroba_2colunas_comemblema,1880,48,3,"4,5",2,↥,↥,,,
salsaparrilha_bristol,1880,48,4,1,1,↥,↥,,,
agua_alcalina_vidago,1880,48,4,5,1,↥,↥,,,
salsaparrilha_carroba_maranhao,1880,48,4,2,1,↥,↥,,,
salsaparrilha_carroba_maranhao,1880,50,3,3,1,↥,↥,,,
agua_alcalina_vidago,1880,50,3,4,1,↥,↥,,,
peitoral_anacahuita,1880,50,4,4,1,↥,↥,,,
salsaparrilha_bristol,1880,54,4,2,1,↥,↥,,,
agua_alcalina_vidago,1880,54,4,2,1,↥,↥,,,
licor_centaurea,1880,54,4,"3,4",2,↥,↥,,,
pomada_antidartrosa_delgado,1880,56,3,"2,3",2,↥,↥,,,
novo_depurativo_extracto_salsaparrilha_caroba_2colunas_comemblema,1880,56,3,"2,3",2,↥,↥,,,
peitoral_anacahuita,1880,56,3,4,1,↥,↥,,,
salsaparrilha_caroba,1880,56,4,1,1,↥,↥,,,
tonico_oriental_cabello,1880,58,4,2,1,↥,↥,,,
xarope_pao_pereira_delgado,1880,60,3,"4,5",2,↥,↥,,,
salsaparrilha_bristol,1880,60,4,1,1,↥,↥,,,
pharmacia_mendes_costa_formulas_especiaes,1880,60,4,1,1,↥,↥,,,
peitoral_anacahuita,1880,62,4,1,1,↥,↥,,,
agua_alcalina_vidago,1880,62,4,5,1,↥,↥,,,
tonico_oriental_cabello,1880,64,4,1,1,↥,↥,,,
salsaparrilha_bristol,1880,66,4,1,1,↥,↥,,,
novo_depurativo_extracto_salsaparrilha_caroba_2colunas_sememblema,1880,66,4,"2,3",2,↥,↥,,,
pomada_antidartrosa_delgado,1880,66,4,"2,3",2,↥,↥,,,
tonico_oriental_cabello,1880,68,4,1,1,↥,↥,,,
novo_depurativo_extracto_salsaparrilha_caroba_2colunas_sememblema,1880,68,4,"2,3",2,↥,↥,,,
pharmacia_mendes_costa_formulas_especiaes,1880,70,5,3,1,↥,↥,,,
agua_alcalina_vidago,1880,70,5,3,1,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,70,5,5,1,↥,↥,,,
licor_centaurea,1880,70,6,1,1,↥,↥,,,
novo_depurativo_extracto_salsaparrilha_caroba_2colunas_sememblema,1880,70,6,"3,4",2,↥,↥,,,
salsaparrilha_bristol,1880,70,6,6,1,↥,↥,,,
peitoral_anacahuita,1880,72,4,2,1,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,74,4,3,1,↥,↥,,,
tonico_oriental_cabello,1880,74,4,4,1,↥,↥,,,
salsaparrilha_bristol,1880,76,4,3,1,↥,↥,,,
xarope_pao_pereira_delgado,1880,76,4,"4,5",2,↥,↥,,,
peitoral_anacahuita,1880,78,4,3,1,↥,↥,,,
tonico_oriental_cabello,1880,80,4,3,1,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,82,5,5,1,↥,↥,,,
pomada_antidartrosa_delgado,1880,82,6,"1,2",2,↥,↥,,,
febres_intermitentes_sezoes,1880,82,6,3,1,↥,↥,,,
salsaparrilha_bristol,1880,82,7,2,1,↥,↥,,,
pharmacia_mendes_costa_formulas_especiaes,1880,82,7,5,1,↥,↥,,,
xarope_pao_pereira_delgado,1880,82,8,"2,3",2,↥,↥,,,
licor_centaurea,1880,82,8,"4,5",2,↥,↥,,,
peitoral_anacahuita,1880,84,4,2,1,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,84,4,2,1,↥,↥,,,
febres_intermitentes_sezoes,1880,86,3,5,1,↥,↥,,,
tonico_oriental_cabello,1880,86,4,4,1,↥,↥,,,
correntes_arthriticas_rheumaticas,1880,86,4,4,1,↥,↥,,,
salsaparrilha_bristol,1880,88,5,2,1,↥,↥,,,
febres_intermitentes_sezoes,1880,88,5,2,1,↥,↥,,,
correntes_arthriticas_rheumaticas,1880,88,5,4,1,↥,↥,,,
pharmacia_mendes_costa_formulas_especiaes,1880,88,6,2,1,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,90,3,5,1,↥,↥,,,
febres_intermitentes_sezoes,1880,90,4,2,1,↥,↥,,,
peitoral_anacahuita,1880,90,4,3,1,↥,↥,,,
salsaparrilha_bristol,1880,92,4,2,1,↥,↥,,,
febres_intermitentes_sezoes,1880,92,4,2,1,↥,↥,,,
correntes_arthriticas_rheumaticas,1880,92,4,3,1,↥,↥,,,
peitoral_anacahuita,1880,94,4,2,1,↥,↥,,,
febres_intermitentes_sezoes,1880,94,4,3,1,↥,↥,,,
licor_centaurea,1880,96,4,"2,3",2,↥,↥,,,
febres_intermitentes_sezoes,1880,96,4,3,1,↥,↥,,,
salsaparrilha_bristol,1880,98,5,2,1,↥,↥,,,
febres_intermitentes_sezoes,1880,98,5,4,1,↥,↥,,,
pharmacia_mendes_costa_formulas_especiaes,1880,98,6,1,1,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,98,6,4,1,↥,↥,,,
xarope_pao_pereira_delgado,1880,98,7,"3,4",2,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,100,4,2,1,↥,↥,,,
mel_fumo,1880,100,4,2,1,↤,↤,,,Vertical para esquerda
peitoral_anacahuita,1880,100,4,4,1,↥,↥,,,
tonico_oriental_cabello,1880,102,4,2,1,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,102,4,4,1,↥,↥,,,
salsaparrilha_bristol,1880,104,4,2,1,↥,↥,,,
licor_centaurea,1880,104,4,"3,4",2,↥,↥,,,
mel_fumo,1880,106,3,2,1,↤,↤,,,Vertical para esquerda
pharmacia_mendes_costa_formulas_especiaes,1880,106,3,4,1,↥,↥,,,
peitoral_anacahuita,1880,106,4,3,1,↥,↥,,,
oleo_figado_bacalhau,1880,108,4,2,1,↥,↥,,,
agua_florida_murray,1880,110,3,4,1,↥,↥,,,
mel_fumo,1880,110,4,"3,4",2,↥,↥,,,
licor_centaurea,1880,110,4,"3,4",2,↥,↥,,,
pilulas_vegeates_assucaradas_bristol,1880,112,4,3,1,↥,↥,,,
oleo_figado_bacalhau,1880,114,4,4,1,↥,↥,,,
pharmacia_mendes_costa_formulas_especiaes,1880,116,2,5,1,↥,↥,,,
agua_florida_murray,1880,116,3,1,1,↥,↥,,,
mel_fumo,1880,116,3,4,1,↦,↦,,,Vertical para direita
correntes_arthriticas_rheumaticas,1880,116,3,5,1,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,118,3,1,1,↥,↥,,,
pharmacia_mendes_costa_formulas_especiaes,1880,118,3,5,1,↥,↥,,,
licor_centaurea,1880,118,4,"2,3",2,↥,↥,,,
pilulas_vegeates_assucaradas_bristol,1880,118,4,5,1,↥,↥,,,
oleo_figado_bacalhau,1880,120,4,5,1,↥,↥,,,
extracto_fluido_salsaparrilha_caroba_iodurado_joaquim,1880,122,4,"3,4",2,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,122,4,3,1,↥,↥,,,
agua_florida_murray,1880,122,4,4,1,↥,↥,,,
pilulas_vegeates_assucaradas_bristol,1880,124,4,2,1,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,124,4,3,1,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,126,3,2,1,↥,↥,,,
extracto_fluido_salsaparrilha_caroba_iodurado_joaquim,1880,126,3,"3,4",2,↥,↥,,,
oleo_figado_bacalhau,1880,126,4,1,1,↥,↥,,,
correntes_arthriticas_rheumaticas,1880,128,4,2,1,↥,↥,,,
licor_centaurea,1880,128,4,"3,4",2,↥,↥,,,
agua_florida_murray,1880,128,4,3,1,↥,↥,,,
extracto_fluido_salsaparrilha_caroba_iodurado_joaquim,1880,132,4,"4,5",2,↥,↥,,,
peitoral_anacahuita,1880,132,4,1,1,↥,,,,
extracto_fluido_salsaparrilha_caroba_iodurado_joaquim,1880,132,4,"4,5",2,↥,,,,
tonico_oriental_cabello,1880,134,3,5,1,↥,↥,,,
extracto_fluido_salsaparrilha_caroba_iodurado_joaquim,1880,134,4,"3,4",2,↥,↥,,,
correntes_arthriticas_rheumaticas,1880,136,4,6,1,↥,,,,
salsaparrilha_bristol,1880,136,4,6,1,↥,,,,
peitoral_anacahuita,1880,138,3,5,1,↥,,,,
dores_dentes_odontalgico_brazileiro,1880,140,3,3,1,↥,,,,
licor_centaurea,1880,140,4,"4,5",2,↥,,,,
extracto_fluido_salsaparrilha_caroba_iodurado_joaquim,1880,140,4,"4,5",2,↥,,,,
agua_florida_murray,1880,142,3,5,1,↥,,,,
correntes_arthriticas_rheumaticas,1880,144,4,1,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1880,144,4,1,1,↥,,,,
licor_centaurea,1880,144,4,"3,4",2,↥,,,,
licor_centaurea,1880,146,4,"1,2",2,↥,,,,
correntes_arthriticas_rheumaticas,1880,146,4,3,1,↥,,,,
oleo_figado_bacalhau,1880,146,4,4,1,↥,↥,,,
licor_centaurea,1880,148,4,"2,3",2,↥,↥,,,
correntes_arthriticas_rheumaticas,1880,148,4,4,1,↥,,,,
agua_florida_murray,1880,148,4,4,1,↥,,,,
correntes_arthriticas_rheumaticas,1880,150,4,3,1,↥,,,,
dores_dentes_odontalgico_brazileiro,1880,150,4,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1880,150,4,5,1,↥,,,,
dores_dentes_odontalgico_brazileiro,1880,152,3,4,1,↥,,,,
correntes_arthriticas_rheumaticas,1880,152,4,1,1,↥,,,,
oleo_figado_bacalhau,1880,152,4,4,1,↥,,,,
agua_florida_murray,1880,154,4,3,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1880,156,4,1,1,↥,,,,
correntes_arthriticas_rheumaticas,1880,156,4,1,1,↥,,,,
oleo_figado_bacalhau,1880,158,4,4,1,↥,,,,
correntes_arthriticas_rheumaticas,1880,160,3,4,1,↥,,,,
licor_centaurea,1880,160,4,"1,2",2,↥,,,,
agua_florida_murray,1880,160,4,5,1,↥,,,,
correntes_arthriticas_rheumaticas,1880,162,3,4,1,↥,,,,
preparados_pharmaceuticos_delgado_03,1880,162,4,"2,3",2,↥,,,,
pilulas_vegeates_assucaradas_bristol,1880,162,4,3,1,↥,,,,
agua_florida_murray,1880,164,4,2,1,↥,,,,
correntes_arthriticas_rheumaticas,1880,166,3,5,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1880,166,4,2,1,↥,,,,
correntes_arthriticas_rheumaticas,1880,168,3,2,1,↥,,,,
preparados_pharmaceuticos_delgado_03,1880,168,3,"3,4",2,↥,,,,
agua_florida_murray,1880,168,4,1,1,↥,,,,
correntes_arthriticas_rheumaticas,1880,170,3,5,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1880,170,4,2,1,↥,,,,
oleo_figado_bacalhau,1880,172,4,2,1,↥,,,,
correntes_arthriticas_rheumaticas,1880,174,3,3,1,↥,,,,
agua_florida_murray,1880,174,4,3,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1880,176,4,2,1,↥,,,,
dores_dentes_odontalgico_brazileiro,1880,178,3,4,1,↥,,,,
oleo_figado_bacalhau,1880,178,4,2,1,↥,,,,
agua_florida_murray,1880,180,4,2,1,↥,,,,
dores_dentes_odontalgico_brazileiro,1880,180,4,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1880,182,4,2,1,↥,,,,
dores_dentes_odontalgico_brazileiro,1880,182,4,2,1,↥,,,,
dores_dentes_odontalgico_brazileiro,1880,184,4,1,1,↥,,,,
correntes_arthriticas_rheumaticas,1880,184,4,2,1,↥,,,,
oleo_figado_bacalhau,1880,184,4,2,1,↥,,,,
dores_dentes_odontalgico_brazileiro,1880,186,4,1,1,↥,,,,
agua_florida_murray,1880,186,4,3,1,↥,,,,
correntes_arthriticas_rheumaticas,1880,188,4,1,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1880,188,4,2,1,↥,,,,
correntes_arthriticas_rheumaticas,1880,190,3,5,1,↥,,,,
agua_florida_murray,1880,192,4,2,1,↥,,,,
correntes_arthriticas_rheumaticas,1880,194,4,2,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1880,194,4,5,1,↥,,,,
preparacoes_pharmaceutico_fortunato_gomes_01,1880,196,3,4,1,↥,,,,
oleo_figado_bacalhau,1880,196,4,3,1,↥,,,,
agua_florida_murray,1880,198,4,2,1,↥,,,,
dores_dentes_odontalgico_brazileiro,1880,200,3,5,1,↥,,,,
laranginha_campista,1880,200,4,1,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1880,200,4,2,1,↥,,,,
oleo_figado_bacalhau,1880,202,3,4,1,↥,,,,
dores_dentes_odontalgico_brazileiro,1880,202,4,1,1,↥,,,,
laranginha_campista,1880,202,4,4,1,↥,,,,
agua_florida_murray,1880,204,4,4,1,↥,,,,
dores_dentes_odontalgico_brazileiro,1880,204,4,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1880,206,4,2,1,↥,,,,
dores_dentes_odontalgico_brazileiro,1880,206,4,4,1,↥,,,,
dores_dentes_odontalgico_brazileiro,1880,208,4,3,1,↥,,,,
oleo_figado_bacalhau,1880,208,4,4,1,↥,,,,
preparados_pharmaceuticos_delgado_02,1880,210,3,"3,4",2,↥,,,,
salsaparrilha_bristol,1880,210,4,2,1,↥,,,,
dores_dentes_odontalgico_brazileiro,1880,210,4,3,1,↥,,,,
preparados_pharmaceuticos_delgado_02,1880,212,3,"4,5",2,↥,,,,
peitoral_anacahuita,1880,212,4,2,1,↥,,,,
tonico_oriental_cabello,1880,214,4,3,1,↥,,,,
preparados_pharmaceuticos_delgado_02,1880,216,4,"3,4",2,↥,,,,
salsaparrilha_bristol,1880,216,4,5,1,↥,,,,
peitoral_anacahuita,1880,218,4,2,1,↥,,,,
preparados_pharmaceuticos_delgado_02,1880,220,4,"1,2",2,↥,↥,,,
tonico_oriental_cabello,1880,220,4,4,1,↥,↥,,,
salsaparrilha_bristol,1880,222,4,3,1,↥,↥,,,
peitoral_anacahuita,1880,224,4,4,1,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,224,4,4,1,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,226,3,4,1,↥,↥,,,
tonico_oriental_cabello,1880,226,4,2,1,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,228,3,4,1,↥,↥,,,
salsaparrilha_bristol,1880,228,4,5,1,↥,↥,,,
peitoral_anacahuita,1880,230,4,2,1,↥,,,,
tonico_oriental_cabello,1880,232,4,2,1,↥,,,,
salsaparrilha_bristol,1880,234,4,4,1,↥,,,,
salsaparrilha_bristol,1880,236,4,3,1,↥,,,,
peitoral_anacahuita,1880,238,4,3,1,↥,↥,,,
tonico_oriental_cabello,1880,240,4,2,1,↥,↥,,,
salsaparrilha_bristol,1880,242,4,3,1,↥,↥,,,
vinho_lacto_phosphato_cal_delgado,1880,242,3,3,1,↥,↥,,,
peitoral_anacahuita,1880,244,4,5,1,↥,↥,,,
tonico_oriental_cabello,1880,246,3,4,1,↥,↥,,,
laranginha_campista,1880,248,3,5,1,↥,↥,,,
salsaparrilha_bristol,1880,248,4,3,1,↥,↥,,,
laranginha_campista,1880,250,4,2,1,↥,↥,,,
peitoral_anacahuita,1880,250,4,3,1,↥,↥,,,
tonico_oriental_cabello,1880,252,4,4,1,↥,↥,,,
salsaparrilha_bristol,1880,254,4,2,1,↥,↥,,,
peitoral_anacahuita,1880,256,4,2,1,↥,↥,,,
tonico_oriental_cabello,1880,258,3,5,1,↥,↥,,,
salsaparrilha_bristol,1880,260,4,2,1,↥,↥,,,
preparados_pharmaceuticos_delgado_01,1880,262,3,4,1,↥,↥,,,
laranginha_campista,1880,262,4,3,1,↥,↥,,,
peitoral_anacahuita,1880,262,4,4,1,↥,↥,,,
preparados_pharmaceuticos_delgado_01,1880,264,4,1,1,↥,↥,,,
tonico_oriental_cabello,1880,264,4,2,1,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,266,3,4,1,↥,↥,,,
preparados_pharmaceuticos_delgado_01,1880,266,4,3,1,↥,↥,,,
pilulas_vegeates_assucaradas_bristol,1880,266,4,3,1,↥,↥,,,
laranginha_campista,1880,266,4,3,1,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,268,3,5,1,↥,↥,,,
preparados_pharmaceuticos_delgado_01,1880,268,4,1,1,↥,↥,,,
pilulas_vegeates_assucaradas_bristol,1880,268,4,2,1,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,270,3,3,1,↥,↥,,,
tonico_oriental_cabello,1880,270,4,2,1,↥,↥,,,
preparados_pharmaceuticos_delgado_01,1880,272,4,2,1,↥,↥,,,
salsaparrilha_bristol,1880,272,4,2,1,↥,↥,,,
dores_dentes_odontalgico_brazileiro,1880,274,3,3,1,↥,↥,,,
laranginha_campista,1880,274,3,4,1,↥,↥,,,
peitoral_anacahuita,1880,274,4,4,1,↥,↥,,,
tonico_oriental_cabello,1880,276,4,4,1,↥,↥,,,
agua_florida_murray,1880,278,4,2,1,↥,↥,,,
salsaparrilha_bristol,1880,278,4,2,1,↥,↥,,,
peitoral_anacahuita,1880,280,4,2,1,↥,↥,,,
cognac_champagne,1880,280,4,3,1,↥,↥,,,
cognac_champagne,1880,282,4,2,1,↥,↥,,,
tonico_oriental_cabello,1880,282,4,3,1,↥,↥,,,
laranginha_campista,1880,284,4,3,1,↥,↥,,,
cognac_champagne,1880,284,4,3,1,↥,↥,,,
salsaparrilha_bristol,1880,284,4,2,1,↥,↥,,,
peitoral_anacahuita,1880,286,4,2,1,↥,↥,,,
laranginha_campista,1880,288,4,5,1,↥,↥,,,
tonico_oriental_cabello,1880,288,4,3,1,↥,↥,,,
salsaparrilha_bristol,1880,290,4,4,1,↥,↥,,,
laranginha_campista,1880,290,4,2,1,↥,↥,,,
peitoral_anacahuita,1880,292,4,4,1,↥,↥,,,
laranginha_campista,1880,292,4,2,1,↥,↥,,,
tonico_oriental_cabello,1880,294,4,2,1,↥,↥,,,
salsaparrilha_bristol,1880,296,3,5,1,↥,↥,,,
laranginha_campista,1880,296,4,3,1,↥,↥,,,
peitoral_anacahuita,1881,2,4,3,1,↥,,,,
tonico_oriental_cabello,1881,4,3,4,1,↥,,,,
salsaparrilha_bristol,1881,6,3,5,1,↥,,,,
essencia_depurativa_ferruminosa_emblema,1881,8,3,4,1,↥,,,,
reumatismo_essencia_ferruginosa_ezequiel,1881,8,3,4,1,↥,,,,
siphylis_essencia_ferruginosa_ezequiel,1881,8,3,5,1,↥,,,,
oleo_figado_bacalhau,1881,8,4,5,1,↥,,,,
essencia_depurativa_ferruminosa_emblema,1881,10,4,5,1,↥,,,,
agua_florida_murray,1881,10,4,5,1,↥,,,,
reumatismo_essencia_ferruginosa_ezequiel,1881,10,4,5,1,↥,,,,
siphylis_essencia_ferruginosa_ezequiel,1881,10,4,5,1,↥,,,,
essencia_depurativa_ferruminosa_emblema,1881,12,4,3,1,↥,,,,
siphylis_essencia_ferruginosa_ezequiel,1881,12,4,3,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,12,4,4,1,↥,,,,
reumatismo_essencia_ferruginosa_ezequiel,1881,12,4,4,1,↥,,,,
essencia_depurativa_ferruminosa_emblema,1881,14,4,3,1,↥,,,,
siphylis_essencia_ferruginosa_ezequiel,1881,14,4,3,1,↥,,,,
reumatismo_essencia_ferruginosa_ezequiel,1881,14,4,4,1,↥,,,,
oleo_figado_bacalhau,1881,14,4,5,1,↥,,,,
agua_florida_murray,1881,16,4,5,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,18,4,5,1,↥,,,,
oleo_figado_bacalhau,1881,20,3,5,1,↥,,,,
rob_antirheumatico_augusto_maximo,1881,22,4,"1,2",2,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,24,4,3,1,↥,,,,
reumatismo_essencia_ferruginosa_ezequiel,1881,26,3,4,1,↥,,,,
oleo_figado_bacalhau,1881,26,4,5,1,↥,,,,
agua_florida_murray,1881,28,4,5,1,↥,,,,
siphylis_essencia_ferruginosa_ezequiel,1881,30,4,1,1,↥,,,,
reumatismo_essencia_ferruginosa_ezequiel,1881,30,4,1,1,↥,,,,
essencia_depurativa_ferruminosa_emblema,1881,30,4,5,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,30,4,5,1,↥,,,,
reumatismo_essencia_ferruginosa_ezequiel,1881,32,4,2,1,↥,,,,
siphylis_essencia_ferruginosa_ezequiel,1881,32,4,3,1,↥,,,,
essencia_depurativa_ferruginosa,1881,32,4,4,1,↥,,,,
oleo_figado_bacalhau,1881,32,4,5,1,↥,,,,
agua_florida_murray,1881,34,4,4,1,↥,,,,
essencia_depurativa_ferruginosa,1881,36,4,3,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,36,4,3,1,↥,,,,
reumatismo_essencia_ferruginosa_ezequiel,1881,36,4,3,1,↥,,,,
reumatismo_essencia_ferruginosa_ezequiel,1881,38,3,4,1,↥,,,,
oleo_figado_bacalhau,1881,38,4,1,1,↥,,,,
essencia_depurativa_ferruginosa,1881,38,4,1,1,↥,,,,
agua_florida_murray,1881,40,4,1,1,↥,,,,
essencia_depurativa_ferruginosa,1881,40,4,2,1,↥,,,,
rob_doliaria_ferro_composto,1881,40,4,4,1,↥,,,,
cura_rheumatismo_delgado,1881,42,3,1,1,↥,,,,
rob_doliaria_ferro_composto,1881,42,3,2,1,↥,,,,
reumatismo_essencia_ferruginosa_ezequiel,1881,42,4,3,1,↥,,,,
essencia_depurativa_ferruginosa,1881,42,4,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,42,4,5,1,↥,,,,
rob_doliaria_ferro_composto,1881,44,4,1,1,↥,,,,
oleo_figado_bacalhau,1881,44,4,2,1,↥,,,,
reumatismo_essencia_ferruginosa_ezequiel,1881,44,4,5,1,↥,,,,
reumatismo_essencia_ferruginosa_ezequiel,1881,46,4,4,1,↥,,,,
agua_florida_murray,1881,46,4,5,1,↥,,,,
essencia_depurativa_ferruginosa,1881,48,6,1,1,↥,,,,
rob_doliaria_ferro_composto_02,1881,48,6,"3,4",2,↥,,,,
reumatismo_essencia_ferruginosa_ezequiel,1881,48,7,2,1,↥,,,,
rob_antirheumatico_augusto_maximo,1881,48,7,"3,4",2,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,48,7,5,1,↥,,,,
cura_rheumatismo_delgado,1881,48,8,2,1,↥,,,,
reumatismo_essencia_ferruginosa_ezequiel,1881,50,3,4,1,↥,,,,
oleo_figado_bacalhau,1881,50,4,3,1,↥,,,,
rob_doliaria_ferro_composto_02,1881,50,4,"3,4",2,↥,,,,
cura_rheumatismo_delgado,1881,50,4,4,1,↥,,,,
rob_doliaria_ferro_composto_02,1881,52,4,"3,4",2,↥,,,,
cura_rheumatismo_delgado,1881,52,4,3,1,↥,,,,
agua_florida_murray,1881,52,4,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,54,3,4,1,↥,,,,
rob_doliaria_ferro_composto_02,1881,54,4,"3,4",2,↥,,,,
rob_doliaria_ferro_composto_02,1881,56,4,"3,4",2,↥,,,,
oleo_figado_bacalhau,1881,56,4,5,1,↥,,,,
salsaparrilha_bristol,1881,60,4,5,1,↥,,,,
nao_ha_mais_dores_odontalgico_brazileiro,1881,62,3,3,1,↥,,,,
rob_doliaria_ferro_composto_02,1881,64,4,"1,2",2,↥,,,,
tonico_oriental_cabello,1881,64,4,3,1,↥,,,,
nao_ha_mais_dores_odontalgico_brazileiro,1881,66,4,1,1,↥,,,,
agua_florida_murray,1881,66,4,2,1,↥,,,,
cura_rheumatismo_delgado,1881,66,4,3,1,↥,,,,
rob_doliaria_ferro_composto_02,1881,66,4,"4,5",2,↥,,,,
peitoral_anacahuita,1881,68,4,5,1,↥,,,,
rob_doliaria_ferro_composto_02,1881,70,3,"3,4",2,↥,,,,
salsaparrilha_bristol,1881,72,4,2,1,↥,,,,
novo_depurativo,1881,74,3,5,1,↥,,,,
peitoral_anacahuita,1881,74,4,4,1,↥,,,,
novo_depurativo_rheumatismo,1881,76,4,1,1,↥,,,,
tonico_oriental_cabello,1881,76,4,2,1,↥,,,,
salsaparrilha_bristol,1881,78,4,2,1,↥,,,,
cura_rheumatismo_delgado,1881,80,3,5,1,↥,,,,
peitoral_anacahuita,1881,80,4,2,1,↥,,,,
novo_depurativo,1881,80,4,3,1,↥,,,,
rob_doliaria_ferro_composto_02,1881,82,3,"1,2",2,↥,,,,
tonico_oriental_cabello,1881,82,4,1,1,↥,,,,
cura_rheumatismo_delgado,1881,82,4,1,1,↥,,,,
novo_depurativo_rheumatismo,1881,82,4,1,1,↥,,,,
salsaparrilha_bristol,1881,84,4,5,1,↥,,,,
novo_depurativo_rheumatismo,1881,84,4,5,1,↥,,,,
novo_depurativo,1881,86,3,5,1,↥,,,,
novo_depurativo_rheumatismo,1881,86,4,1,1,↥,,,,
peitoral_anacahuita,1881,86,4,2,1,↥,,,,
novo_depurativo_rheumatismo,1881,88,4,2,1,↥,,,,
